min,Intensity
3.61666667,-369.000000
3.62500000,-369.000000
3.63333333,-367.000000
3.64166667,-368.000000
3.65000000,-368.000000
3.65833333,-368.000000
3.66666667,-370.000000
3.67500000,-370.000000
3.68333333,-368.000000
3.69166667,-368.000000
3.70000000,-369.000000
3.70833333,-375.000000
3.71666667,-375.000000
3.72500000,-376.000000
3.73333333,-376.000000
3.74166667,-379.000000
3.75000000,-377.000000
3.75833333,-377.000000
3.76666667,-377.000000
3.77500000,-376.000000
3.78333333,-370.000000
3.79166667,-370.000000
3.80000000,-376.000000
3.80833333,-370.000000
3.81666667,-369.000000
3.82500000,-368.000000
3.83333333,-368.000000
3.84166667,-369.000000
3.85000000,-370.000000
3.85833333,-368.000000
3.86666667,-368.000000
3.87500000,-369.000000
3.88333333,-369.000000
3.89166667,-369.000000
3.90000000,-369.000000
3.90833333,-361.000000
3.91666667,-368.000000
3.92500000,-368.000000
3.93333333,-376.000000
3.94166667,-368.000000
3.95000000,-369.000000
3.95833333,-370.000000
3.96666667,-369.000000
3.97500000,-366.000000
3.98333333,-368.000000
3.99166667,-369.000000
4.00000000,-369.000000
4.00833333,-368.000000
4.01666667,-367.000000
4.02500000,-368.000000
4.03333333,-377.000000
4.04166667,-369.000000
4.05000000,-370.000000
4.05833333,-369.000000
4.06666667,-369.000000
4.07500000,-376.000000
4.08333333,-375.000000
4.09166667,-375.000000
4.10000000,-368.000000
4.10833333,-368.000000
4.11666667,-375.000000
4.12500000,-367.000000
4.13333333,-368.000000
4.14166667,-368.000000
4.15000000,-367.000000
4.15833333,-368.000000
4.16666667,-368.000000
4.17500000,-368.000000
4.18333333,-369.000000
4.19166667,-376.000000
4.20000000,-376.000000
4.20833333,-377.000000
4.21666667,-376.000000
4.22500000,-376.000000
4.23333333,-368.000000
4.24166667,-375.000000
4.25000000,-376.000000
4.25833333,-375.000000
4.26666667,-374.000000
4.27500000,-374.000000
4.28333333,-376.000000
4.29166667,-375.000000
4.30000000,-367.000000
4.30833333,-366.000000
4.31666667,-367.000000
4.32500000,-368.000000
4.33333333,-368.000000
4.34166667,-368.000000
4.35000000,-367.000000
4.35833333,-368.000000
4.36666667,-368.000000
4.37500000,-366.000000
4.38333333,-367.000000
4.39166667,-367.000000
4.40000000,-368.000000
4.40833333,-368.000000
4.41666667,-366.000000
4.42500000,-376.000000
4.43333333,-376.000000
4.44166667,-376.000000
4.45000000,-377.000000
4.45833333,-375.000000
4.46666667,-367.000000
4.47500000,-368.000000
4.48333333,-374.000000
4.49166667,-368.000000
4.50000000,-368.000000
4.50833333,-368.000000
4.51666667,-375.000000
4.52500000,-376.000000
4.53333333,-376.000000
4.54166667,-376.000000
4.55000000,-369.000000
4.55833333,-367.000000
4.56666667,-368.000000
4.57500000,-368.000000
4.58333333,-375.000000
4.59166667,-374.000000
4.60000000,-375.000000
4.60833333,-375.000000
4.61666667,-376.000000
4.62500000,-368.000000
4.63333333,-368.000000
4.64166667,-368.000000
4.65000000,-369.000000
4.65833333,-368.000000
4.66666667,-368.000000
4.67500000,-368.000000
4.68333333,-366.000000
4.69166667,-367.000000
4.70000000,-368.000000
4.70833333,-368.000000
4.71666667,-368.000000
4.72500000,-368.000000
4.73333333,-368.000000
4.74166667,-368.000000
4.75000000,-370.000000
4.75833333,-362.000000
4.76666667,-362.000000
4.77500000,-361.000000
4.78333333,-368.000000
4.79166667,-369.000000
4.80000000,-368.000000
4.80833333,-377.000000
4.81666667,-376.000000
4.82500000,-376.000000
4.83333333,-375.000000
4.84166667,-369.000000
4.85000000,-368.000000
4.85833333,-370.000000
4.86666667,-368.000000
4.87500000,-369.000000
4.88333333,-376.000000
4.89166667,-376.000000
4.90000000,-376.000000
4.90833333,-371.000000
4.91666667,-368.000000
4.92500000,-368.000000
4.93333333,-369.000000
4.94166667,-369.000000
4.95000000,-368.000000
4.95833333,-370.000000
4.96666667,-369.000000
4.97500000,-376.000000
4.98333333,-376.000000
4.99166667,-377.000000
5.00000000,-374.000000
5.00833333,-376.000000
5.01666667,-376.000000
5.02500000,-377.000000
5.03333333,-368.000000
5.04166667,-367.000000
5.05000000,-369.000000
5.05833333,-368.000000
5.06666667,-377.000000
5.07500000,-375.000000
5.08333333,-376.000000
5.09166667,-376.000000
5.10000000,-376.000000
5.10833333,-368.000000
5.11666667,-369.000000
5.12500000,-369.000000
5.13333333,-368.000000
5.14166667,-370.000000
5.15000000,-369.000000
5.15833333,-372.000000
5.16666667,-368.000000
5.17500000,-368.000000
5.18333333,-368.000000
5.19166667,-360.000000
5.20000000,-361.000000
5.20833333,-369.000000
5.21666667,-368.000000
5.22500000,-369.000000
5.23333333,-369.000000
5.24166667,-370.000000
5.25000000,-368.000000
5.25833333,-377.000000
5.26666667,-376.000000
5.27500000,-377.000000
5.28333333,-376.000000
5.29166667,-376.000000
5.30000000,-377.000000
5.30833333,-375.000000
5.31666667,-376.000000
5.32500000,-376.000000
5.33333333,-377.000000
5.34166667,-376.000000
5.35000000,-375.000000
5.35833333,-377.000000
5.36666667,-377.000000
5.37500000,-370.000000
5.38333333,-368.000000
5.39166667,-368.000000
5.40000000,-366.000000
5.40833333,-367.000000
5.41666667,-376.000000
5.42500000,-377.000000
5.43333333,-376.000000
5.44166667,-376.000000
5.45000000,-368.000000
5.45833333,-368.000000
5.46666667,-369.000000
5.47500000,-369.000000
5.48333333,-369.000000
5.49166667,-369.000000
5.50000000,-368.000000
5.50833333,-368.000000
5.51666667,-367.000000
5.52500000,-369.000000
5.53333333,-367.000000
5.54166667,-368.000000
5.55000000,-376.000000
5.55833333,-376.000000
5.56666667,-376.000000
5.57500000,-370.000000
5.58333333,-369.000000
5.59166667,-369.000000
5.60000000,-369.000000
5.60833333,-370.000000
5.61666667,-369.000000
5.62500000,-370.000000
5.63333333,-368.000000
5.64166667,-370.000000
5.65000000,-370.000000
5.65833333,-371.000000
5.66666667,-375.000000
5.67500000,-375.000000
5.68333333,-369.000000
5.69166667,-376.000000
5.70000000,-376.000000
5.70833333,-377.000000
5.71666667,-377.000000
5.72500000,-376.000000
5.73333333,-370.000000
5.74166667,-368.000000
5.75000000,-367.000000
5.75833333,-368.000000
5.76666667,-368.000000
5.77500000,-368.000000
5.78333333,-368.000000
5.79166667,-368.000000
5.80000000,-368.000000
5.80833333,-360.000000
5.81666667,-359.000000
5.82500000,-358.000000
5.83333333,-360.000000
5.84166667,-359.000000
5.85000000,-360.000000
5.85833333,-360.000000
5.86666667,-368.000000
5.87500000,-362.000000
5.88333333,-361.000000
5.89166667,-361.000000
5.90000000,-361.000000
5.90833333,-360.000000
5.91666667,-369.000000
5.92500000,-368.000000
5.93333333,-370.000000
5.94166667,-371.000000
5.95000000,-370.000000
5.95833333,-369.000000
5.96666667,-370.000000
5.97500000,-370.000000
5.98333333,-369.000000
5.99166667,-370.000000
6.00000000,-369.000000
6.00833333,-369.000000
6.01666667,-369.000000
6.02500000,-370.000000
6.03333333,-368.000000
6.04166667,-361.000000
6.05000000,-360.000000
6.05833333,-359.000000
6.06666667,-368.000000
6.07500000,-369.000000
6.08333333,-368.000000
6.09166667,-370.000000
6.10000000,-369.000000
6.10833333,-368.000000
6.11666667,-368.000000
6.12500000,-369.000000
6.13333333,-362.000000
6.14166667,-360.000000
6.15000000,-368.000000
6.15833333,-368.000000
6.16666667,-368.000000
6.17500000,-368.000000
6.18333333,-365.000000
6.19166667,-368.000000
6.20000000,-368.000000
6.20833333,-375.000000
6.21666667,-368.000000
6.22500000,-366.000000
6.23333333,-366.000000
6.24166667,-368.000000
6.25000000,-367.000000
6.25833333,-369.000000
6.26666667,-367.000000
6.27500000,-368.000000
6.28333333,-368.000000
6.29166667,-367.000000
6.30000000,-366.000000
6.30833333,-368.000000
6.31666667,-375.000000
6.32500000,-376.000000
6.33333333,-374.000000
6.34166667,-368.000000
6.35000000,-366.000000
6.35833333,-368.000000
6.36666667,-366.000000
6.37500000,-366.000000
6.38333333,-366.000000
6.39166667,-368.000000
6.40000000,-368.000000
6.40833333,-375.000000
6.41666667,-366.000000
6.42500000,-367.000000
